original,translation,target,label
"If there are strength in numbers that will stop a hurricane force, let's send all Trump supporters to form a wall along the east coast. #BuildThatWall #HurricanefFlorence","Nếu sức mạnh nằm ở số đông mà có thể cản được bão, thì hay cùng nhau ra biển đông làm thành cái tường chặn bão nha mọi người! #XâyTườngChốngBão",Political Affiliations,Non HS
Eight Years of Obama's Weakness Toward Russia https://t.co/1FQX7kfmpf,Bài viết về tám năm quan hệ ngoại giao của Obama với Nga có điểm thú vị này: [link],Political Affiliations,Non HS
"Ian 's arguments wins hands down , you lose sucker .","Lý lẽ của Ian thuyết phục tuyệt đối, bạn chịu thua rồi!",Political Affiliations,Non HS
We have a good reason for it to but you people want to get in the way of it .,Chúng tôi có lý do chính đáng cho việc đó nhưng mọi người lại cứ muốn cản trở.,Political Affiliations,Non HS
@Nataya Not all men are animals. You Libs want muslims to come over still? Better pick a side.,@Nataya Không phải tất cả đàn ông đều xấu xa đâu bạn ạ. Bạn vẫn muốn người Hồi giáo đến đây chứ? Nên chọn một bên thôi.,Political Affiliations,Non HS
How about sticking the word hate on the police report and get the sentence quadrupled ?,Làm sao gắn từ ghét vào biên bản cảnh sát để tăng gấp bốn lần án phạt nhỉ?,Political Affiliations,Non HS
Transparency is forced on Western governments.,Chính phủ phương Tây đang phải học cách minh bạch tựa như bị soi dưới chiếc kính lúp.,Political Affiliations,Non HS
"You need to wish them well and get on with your life , start a family of your own , that 's coming from someone who is working on the second part of what I told ya !","Chúc họ mọi điều tốt đẹp và tiến lên trong cuộc sống, bắt đầu một gia đình riêng, chia sẻ từ một người cũng đang đi trên con đường như vậy!",LGBTQ+,Non HS
"If I invite you over to take shots, this is what you can expect https://t.co/6foauUxkY0",Nếu mình mời bạn qua uống vài ly thì bạn biết trước là cuộc chơi sẽ như thế này nhé https://t.co/6foauUxkY0,LGBTQ+,Non HS
"http://www.passportmagazine.com/33/Sitges.php Too bad , because it 's a beautiful landscape and beaches ...","Thật tiếc nhỉ, vì phong cảnh và bãi biển ở đó đẹp mê hồn luôn!",LGBTQ+,Non HS
Feel free to join !!,Thoải mái tham gia nha !!,LGBTQ+,Non HS
"David Allen Snyder , age 26 , died on October 18 , 2009 at his residence in Findlay , Ohio R.I.P. David Allen Snyder Obituary at Coldern Crates Funeral Homes The jury took only about four hours Tuesday afternoon and early evening to convict Cornelius Patterson Junior of the October , 2009 murder of 26-year-old David Snyder in a Jennifer Lane apartment complex where both men lived .","David Allen Snyder, 26 tuổi, đã qua đời vào ngày 18 tháng 10 năm 2009 tại nhà riêng ở Findlay, Ohio. Hãy yên nghỉ, David Allen Snyder. Thông báo tang lễ sẽ được tổ chức tại Coldern Crates Funeral Homes. Ban hội thẩm mất khoảng bốn giờ chiều tối thứ ba để kết án Cornelius Patterson Junior vì tội giết người vào tháng 10 năm 2009, nạn nhân là David Snyder 26 tuổi, tại khu chung cư Jennifer Lane, nơi cả hai cùng sống.",LGBTQ+,Non HS
"Children from middle schools and high schools across Massachusetts on May 9 attended a Youth Pride Day event ending with a prom inside of Boston City Hall sponsored by the Boston Alliance of Gay , Lesbian , Bisexual , Transgender Youth , or BAGLY , a group seated on the Massachusetts Commission for GLBT Youth ..","Ngày 9/5, các học sinh trung học cơ sở và trung học phổ thông khắp Massachusetts đã tham gia Ngày Tự Hào Thanh Thiếu Niên, kết thúc bằng một buổi dạ hội tại Tòa thị chính Boston do Liên minh Thanh Thiếu Niên Đồng Tính, Song Tính và Chuyển Giới Boston (BAGLY) tổ chức, đây là một nhóm nằm trong Ủy ban Thanh Thiếu Niên GLBT của Massachusetts.",LGBTQ+,Non HS
"I don't eat pineapple, wtf do I care what my nut tastes like, that's your problem not mine","Mình không ăn dứa, vị gì thì là chuyện của bạn chứ đâu phải của mình đâu.",LGBTQ+,Non HS
@CuntlessFag @GoodFetishSG DO NOT IMSULT MY FANS BITCH,"Tuyệt đối không được xúc phạm đến fan của mình, bạn nhé!",LGBTQ+,Non HS
When dudes act like a chick they truly are a little bitch #hehoes,"Khi các anh chàng thể hiện như con gái, trông chẳng khác gì mấy bạn yếu đuối #hehoes",LGBTQ+,Non HS
Thanks for the good stuff on here to show my kids .,Cảm ơn bạn đã chia sẻ những điều hay để mình dạy cho các bé.,LGBTQ+,Non HS
Why is there an exclusively homosexual high school when you do n't even go to school for sex in the first place ?!,"Tại sao lại có trường cấp ba dành riêng cho người đồng tính nhỉ, đi học là để học tập cơ mà chứ đâu phải vì giới tính đâu?!",LGBTQ+,Non HS
I would say not !,Tôi sẽ nói là không đâu nhé!,LGBTQ+,Non HS
Like a septic tank.,Giống như bể phốt.,People with Disabilities,Non HS
THEY ARE NOT ODD !!!!,Họ không có gì lạ đâu nha!!!,People with Disabilities,Non HS
I have been able to become more active than ever because of this site .,"Nhờ trang này, mình hoạt động còn tích cực hơn bao giờ hết luôn đó.",People with Disabilities,Non HS
Are you seeing a Doctor to get some medication against your high blood pressure ?,Bạn có đi gặp bác sĩ để lấy thuốc điều trị huyết áp cao không?,People with Disabilities,Non HS
``Thebest thing to do is stand there and look them straight in their eyes with the NO FEAR stare and wait for them to throw their signature haymaker . '',"Điều tuyệt vời nhất là cứ bình tĩnh mà đứng, nhìn vào mắt họ với ánh mắt không nao núng, đợi họ tung cú đánh quen thuộc của mình.",People with Disabilities,Non HS
"Larger fish eat smaller fish and with each step of ' the big eating small , ' as you go up the chain , any mercury becomes more concentrated , thus the larger the fish , the more chance they will have some mercury in them .","Cá lớn ăn cá bé, theo từng bậc trong chuỗi ""cá lớn nuốt cá bé"", lượng thủy ngân sẽ tích tụ nhiều hơn, nên cá càng lớn thì khả năng có thủy ngân càng cao.",People with Disabilities,Non HS
Neither an attack on his nose ( which I ca n't distinguish from my own BTW ) .,Không phải là chê mũi của anh ấy đâu (mà thật ra nếu không nói thì mình cũng chẳng nhận ra khác nhau chút nào).,People with Disabilities,Non HS
"drinking does ease the sorrow of a lonely life .. it 's so tempting to just go out and get drunk , and laid like i did in my youth .. but i have n't got the energy for it anymore .. more likely to lie in bed and cry until it 's time to go work .. still hoping life gets better than this : drink 2508","Uống rượu giúp vơi bớt nỗi buồn cô đơn, thời trẻ chỉ muốn ra ngoài say sưa quên hết, nhưng giờ đã chẳng còn sức nữa rồi, chỉ muốn nằm dài khóc cho đến lúc đi làm. Vẫn hy vọng cuộc sống sẽ khá hơn.",People with Disabilities,Non HS
"Intelligent parents usually have intelligent kids the same as when two good looking people procreate , it usually results in good looking kids , more genetic than luck .","Ba mẹ thông minh thường sinh con cũng thông minh, giống như khi hai người ưa nhìn kết hợp với nhau, thường sẽ ra đời những đứa con dễ thương, do gen nhiều hơn là may mắn.",People with Disabilities,Non HS
I 'm sure Gaelic games especially hurling would be too rough for them also .,"Mình nghĩ chắc mấy trò trong Gaelic, đặc biệt là hurling, khá là mạnh mẽ, không biết họ có theo nổi không nữa.",People with Disabilities,Non HS
LMWAO!You were letting them fish in your pockets ?,"Haha, sao mà để họ móc túi không chứ!",Economic Status,Non HS
The Management of CEMENCO in consultation with the Ministry of Commerce has announced a new measure aim at providing affordable and quality cement to the people of Liberia.https://t.co/cJS7PmfVVk,Ban lãnh đạo của CEMENCO sau khi thảo luận với Bộ Thương mại đã công bố biện pháp mới nhằm mang đến xi măng chất lượng với giá hợp lý cho người dân Liberia.,Economic Status,Non HS
"Tens of thousands of people graduate with these worthless degrees , find out they 're unemployable in today 's bleak job market , then take on several tens of thousands in ( more ) student debt to get a law or business degree -- and find out things are n't much better .","Hàng chục ngàn người tốt nghiệp với những tấm bằng không mấy giá trị, nhận ra rằng họ khó kiếm việc trong thị trường việc làm ảm đạm hiện nay, rồi lại vay nợ thêm hàng chục ngàn nữa để học luật hoặc kinh doanh - và rồi phát hiện mọi thứ không khá hơn.",Economic Status,Non HS
Full MSRP is $ 1108 for the night sights model .,Giá bán lẻ đề xuất cho mẫu có đèn ngắm ban đêm là 1108 đô.,Economic Status,Non HS
"As it is , now they get free meals and watch TV all day with the tax payer footing the bill .","Hiện giờ, họ đang thoải mái nhận bữa ăn miễn phí và xem TV cả ngày trong khi chi phí được đài thọ từ tiền thuế của dân.",Economic Status,Non HS
I wonder if they 'll let me keep the extra euro if i say i 'm ' ' unwaged ' ' .,"Mình tự hỏi liệu họ có cho mình giữ thêm đồng euro nào nếu mình nói mình là ""người chưa có việc làm"" không nhỉ.",Economic Status,Non HS
Can anyone give me some links or a loan company they went through for student loans ?,"Mọi người có biết công ty nào cho vay sinh viên ok hoặc có đường link nào hữu ích không, chia sẻ giúp mình với?",Economic Status,Non HS
At the moment the situation is dire .,"Hiện tại, tình hình đang căng như dây đàn.",Economic Status,Non HS
I thought Bono and Clooney were picking up the tab for Africa ??,Tưởng đâu Bono với Clooney lo vụ này cho châu Phi rồi chứ??,Economic Status,Non HS
"Taking money from Oregon taxpayers , while 1500 miles away .",Lấy tiền của dân nộp thuế ở Oregon mà cách tận 1500 dặm cơ.,Economic Status,Non HS
Next to the section of those job openings ?,Khu vực bên cạnh mấy vị trí tuyển dụng đó hả?,Professions and Roles,Non HS
Carver is as much of a fraud as Michael King !,"Carver và Michael King chắc như nhau thôi, đều là kiểu nhân vật nói một đằng làm một nẻo!",Professions and Roles,Non HS
@jakepaul ur vids are great but learn to not be an asshole off camera bitch,"Nội dung video của bạn hay đấy Jake Paul, nhưng ngoài đời thỉnh thoảng cần cư xử dễ thương chút đi nha!",Professions and Roles,Non HS
I 'm going to go with my old man .,Mình sẽ đi cùng với ông già của mình.,Professions and Roles,Non HS
Whoever cut down the rope swing is a bitch,Ai mà gỡ cái xích đu đi thật đúng là người xấu tính.,Professions and Roles,Non HS
"@DamienHaas congrats on becoming the breakfast bitch, if you were watching the comments I was the one with the lobster shoe profile pic♥️♥️","@DamienHaas chúc mừng nhé, giờ anh làm ""ông hoàng bữa sáng"" rồi! Nếu anh có đọc bình luận thì em là người có ảnh đại diện giày tôm hùm nè",Professions and Roles,Non HS
I would n't be surprised if I 've yelled and cussed at one of his call center cousins on the phone before .,Chắc hẳn đã có lần mình nổi nóng và la mắng người họ hàng của anh ấy đang làm ở tổng đài rồi.,Professions and Roles,Non HS
A former accountant for retailer American Apparel Inc. has filed a wrongful termination suit against the company alleging that he was fired after refusing requests from Chief Executive jew Dov Charney to inflate figures on the company 's balance sheet .,Một cựu kế toán của nhà bán lẻ American Apparel Inc. đã kiện công ty vì cho rằng anh bị sa thải oan do từ chối yêu cầu của CEO Dov Charney về việc thổi phồng các con số trên bảng cân đối kế toán của công ty.,Professions and Roles,Non HS
"As long as you do n't do that , they ca n't accuse you of misusing company time , or creating a hostile work environment","Chỉ cần bạn không làm điều đó, họ sẽ không thể nói bạn đang lạm dụng thời gian của công ty hay gây rối chỗ làm đâu.",Professions and Roles,Non HS
Further pictures and details from `` Greek and Roman Artillery Wiki '' .,"Hãy xem thêm hình ảnh và thông tin chi tiết từ ""Wiki Vũ khí Hy Lạp và La Mã cổ đại"" nhé!",Professions and Roles,Non HS
How much RAM do you need? It’s probably less than you think #graphicdesign https://t.co/VvpoFzNTjF,Bạn cần bao nhiêu RAM nhỉ? Chắc ít hơn bạn nghĩ đó! #thietkedohoa,Professions and Roles,Non HS
Their singing was too cute .,Họ hát dễ thương quá chừng luôn.,Professions and Roles,Non HS
The work involves : selling sporting goods and assisting customers with questions or problems .,Công việc này là bán đồ thể thao và hỗ trợ khách hàng khi họ có thắc mắc hay gặp khó khăn.,Professions and Roles,Non HS
Getting to the heart of a matter works as well .,Đi thẳng vào vấn đề thì lúc nào cũng hiệu quả mà.,Professions and Roles,Non HS
@foxboroughcc Remember you have to get the ball in the hole too. Have your fun pal!!! ;),@foxboroughcc Nhớ là phải đưa bóng vào lỗ nữa nha. Thoải mái vui vẻ nhé bạn! ;),Professions and Roles,Non HS
@YourMusicWhore see you again and foreword are easily the best on that bitch.,"@YourMusicWhore mấy bài ""See You Again"" và ""Foreword"" đúng là đỉnh của chóp luôn!",Miscellaneous Identifiable Groups,Non HS
I preordered 7 wings concept book and they all came without the lenticular i was a depressed bitch for a whole week,"Mình đã đặt trước 7 cuốn sách concept của Wings mà khi về chẳng có cái ảnh lenticular nào, thấy buồn chả buồn nổi cả tuần luôn.",Miscellaneous Identifiable Groups,Non HS
"Border Patrol Agents Bust MS-13, 18th Street Gang Members in South Texas via @BreitbartTexas @SenTomCotton #StopTheInvasion",Các đặc vụ biên phòng bắt giữ thành viên băng đảng MS-13 và 18th Street ở miền Nam Texas.,Miscellaneous Identifiable Groups,Non HS
I must say this is creepy !,Phải công nhận điều này thấy rợn rợn ghê!,Miscellaneous Identifiable Groups,Non HS
"If your white, red, and blue converse are no longer white THROW THEM TF AWAY! I'm tired of seeing them dingy ass shoes. Ya ain't cute bitch","Nếu đôi converse trắng, đỏ, và xanh của bạn không còn trắng nữa thì quăng ngay đi! Tôi chán nhìn mấy đôi giày bẩn thỉu đó rồi.",Miscellaneous Identifiable Groups,Non HS
"Bitch wtf is that noise, are the bugs making noise already too??? like go back to sleep you assholes","Trời ơi, cái âm thanh gì thế, mấy con côn trùng cũng kêu được sao??? Đi ngủ đi mấy đứa ồn ào!",Miscellaneous Identifiable Groups,Non HS
This thread reminds me of a post from the old board .,Chủ đề này làm mình nhớ đến một bài đăng ngày xưa trên diễn dàn cũ.,Miscellaneous Identifiable Groups,Non HS
@mehulved Ensure you use a closed lid with a hole in the centre.. Else you'll send beans flying everywhere!,"Dùng cái nắp có lỗ ở giữa nhé, không thì đậu bay tứ tung đó!",Miscellaneous Identifiable Groups,Non HS
He 's listed in my friends .,Ảnh có trong danh sách bạn bè của mình.,Miscellaneous Identifiable Groups,Non HS
"Another songwriter encouraged many more people to come : `` If you 're going to San Francisco , be sure to wear a flower in your hair . ''","Một nhạc sĩ khác khuyến khích thêm nhiều người nữa: ""Nếu cậu định đi San Francisco, nhớ diện bông hoa trên tóc nha!""",Non-Specified or General Targets,Non HS
Good memories .,Kỷ niệm đẹp.,Non-Specified or General Targets,Non HS
What an amazing picture .,Đúng là một bức ảnh tuyệt vời quá đi!,Non-Specified or General Targets,Non HS
Is My Awakening still in print ?,"Sách ""Thức Tỉnh"" còn được phát hành không nhỉ?",Non-Specified or General Targets,Non HS
I was there and I must say it 's great museum .,Mình đã ghé qua và phải công nhận bảo tàng này tuyệt vời thật.,Non-Specified or General Targets,Non HS
They fought for their country and what they believed in .,Họ đã chiến đấu vì quê hương và lý tưởng họ theo đuổi.,Non-Specified or General Targets,Non HS
It 's amazing how well dogs and cats get along when they are raised together .,Thật tuyệt vời khi chó mèo sống chung từ nhỏ thì thân nhau lắm.,Non-Specified or General Targets,Non HS
We lose no matter what .,Thua kiểu gì cũng có vẻ như số rồi.,Non-Specified or General Targets,Non HS
Perhaps people will take you more seriously if you do n't make as many grammar errors and using repulsive language .,Có thể mọi người sẽ tôn trọng bạn hơn nếu bạn viết câu từ chính xác và tránh dùng ngôn ngữ thô tục.,Non-Specified or General Targets,Non HS
I guess they just really wanted to make sure the lies sunk in .,Chắc là họ quá quyết tâm để đảm bảo lời nói dối đó phải thấm vào lòng người.,Non-Specified or General Targets,Non HS
"I found the whole UFC 1 event on youtube a while ago , was great back then no gloves and only a few rules .","Mình vừa tìm lại được cả sự kiện UFC 1 trên Youtube, ngày xưa xem đã lắm, chẳng có găng tay và chỉ có vài luật chơi thôi.",Non-Specified or General Targets,Non HS
"Apart from that , a decent video .",Ngoài điều đó ra thì video này cũng hay ra phết.,Non-Specified or General Targets,Non HS
We will just have to wait and see .,Cứ từ từ rồi kết quả sẽ rõ thôi.,Non-Specified or General Targets,Non HS
"I want more data but this is a good start ... You 've made me wish I had n't been such a TV-phobe these last few years Next stop , I 'll be looking up all these characters and adding photos in case there are other cave dwellers like me on this thread ...","Mình muốn có nhiều dữ liệu hơn nhưng bắt đầu thế này cũng ổn rồi... Làm mình thấy tiếc mấy năm trước mình ghét TV quá chừng. Tiếp theo đây, mình sẽ tìm hiểu thêm về các nhân vật này và thêm ảnh nữa, biết đâu có ai cùng hội ở ẩn giống mình trong đám đông này thì sao...",Non-Specified or General Targets,Non HS
*cough cough* loser https://t.co/rRDUZpaPbs,*hắng giọng* Thất bại quá! 🤷‍♂️ https://t.co/rRDUZpaPbs,Non-Specified or General Targets,Non HS
This is the night he and I got all engaged and stuff .,Đây là cái đêm mà tụi mình chính thức đính hôn này nọ.,Non-Specified or General Targets,Non HS
Hell some places are a buck a round for green tip its hilarious .,"Có những chỗ bán viên đạn green tip tới cả trăm nghìn một viên, thật buồn cười!",Non-Specified or General Targets,Non HS
If we each spend three hours on this we will be the talk of all of the news stations .,"Nếu mỗi chúng ta dành ba tiếng đồng hồ cho vụ này, đảm bảo đài nào cũng nhắc đến tên tụi mình.",Non-Specified or General Targets,Non HS
"Every time , when i watch these videos , or my friends , mates tells me about it , i always feel bad about , that i have to be here , becouse of the university ...","Mỗi lần xem mấy video này hay nghe bạn bè kể lại, tôi cứ thấy tiếc khi phải ở đây học đại học.",Non-Specified or General Targets,Non HS
"@radiateandfade @MsLovelyladi30 @TheRoot If you're encouraging people to boycott papa John's, why not encourage people to boycott NY times for their racism as well?","@radiateandfade @MsLovelyladi30 @TheRoot Nếu đã kêu gọi tẩy chay papa John's, thì tại sao không kêu gọi tẩy chay luôn cả NY times cho công bằng nhỉ?",Non-Specified or General Targets,Non HS
Then the Mother rings the dinner bell on the porch .,Rồi mẹ gõ chuông báo giờ cơm trên hiên nhà.,Non-Specified or General Targets,Non HS
I have a lot of albums that were left in the house that I bought from my grandfather 's estate after he passed away .,Mình có một đống album để lại trong ngôi nhà mình mua từ tài sản của ông nội sau khi ông qua đời.,Non-Specified or General Targets,Non HS
I think I was my own `` tiger mom '' when in Montessori school ... around age 3 My memories are vague ( cue song ) but Mumsy said they had hoola hoops we sat in and whenever a kid stepped in mine I slapped him/her .,"Hồi học trường Montessori, tầm 3 tuổi, mình như tự làm ""mẹ hổ"" của mình luôn ấy... ký ức hơi mơ màng (nhạc nhẹ nhàng bật lên) nhưng mẹ bảo lúc đó có mấy cái vòng hula, ai mà dám bước vào vòng của mình là mình vung tay liền.",Non-Specified or General Targets,Non HS
In late June early July with friends and family ..,Cuối tháng Sáu đầu tháng Bảy đi chơi cùng bạn bè và gia đình là hết ý!,Non-Specified or General Targets,Non HS
Have you reserved your spot at RAM's Annual Art Affair?! RAM members get 25% off admission price! https://t.co/stamPnVKh0,Bạn đã giữ chỗ cho sự kiện nghệ thuật thường niên của RAM chưa?! Thành viên RAM được giảm 25% giá vé đấy!,Non-Specified or General Targets,Non HS
You 're bang on .,Chuẩn không cần chỉnh luôn.,Non-Specified or General Targets,Non HS
Each lemming that hears Duke will awaken .,Mỗi chú lemming mà nghe thấy Duke thì sẽ tỉnh giấc ngay thôi.,Non-Specified or General Targets,Non HS
At least they picked an appropriate name ... it seems like they are a bunch of kooks .,Ít ra họ đã chọn một cái tên phù hợp ... trông có vẻ như họ rất độc đáo và khác thường.,Non-Specified or General Targets,Non HS
Stocking up on canned goods is still a top priority .,Việc tích trữ thực phẩm đóng hộp vẫn là ưu tiên hàng đầu nha.,Non-Specified or General Targets,Non HS
Over looking Howe Sound .,Ngắm cảnh vịnh Howe đẹp mê ly luôn.,Non-Specified or General Targets,Non HS
I dont even have any mood of going anywhere else than the stadium for some excersize and then back home .,"Mình chỉ muốn ra sân vận động tập thể dục rồi về nhà thôi, chẳng còn hứng đi đâu nữa.",Non-Specified or General Targets,Non HS
"@timesofindia @ArvindKejriwal People of Goa must shun AAP,unless they want their beaches to be full of Jhugis,illegal migrants&amp;filth",Xin hãy cân nhắc kỹ trước khi đưa ra quyết định về tương lai của Goa.,Non-Specified or General Targets,Non HS
NEVERRRRRRRRRRR https://t.co/avBnEg9KWJ,KHÔNG ĐỜI NÀO ĐÂU!,Non-Specified or General Targets,Non HS
"Rene Lavice, Jareth - Let You Go (Ram) #DrumnBass https://t.co/P4OW8uqtu6","Rene Lavice và Jareth vừa thả bài chất gây nghiện ""Let You Go"" (Ram) #DrumnBass https://t.co/P4OW8uqtu6",Non-Specified or General Targets,Non HS
"Yeah I downloaded them all just in case , have to wait until the all-in-one video gets posted again , seems the hews and their companies got to YT as usual and took it down ..","Mình đã tải hết video rồi, phòng hờ khi nào có bản tổng hợp đăng lại thì không lo nữa, chắc lại do các công ty quyền lực trên YouTube làm sập thôi.",Non-Specified or General Targets,Non HS
They were great mysteries .,Đó thực sự là những bí ẩn hấp dẫn.,Non-Specified or General Targets,Non HS
I just know about that one because about a year ago there was an article about their smut that I passed onto my friend who has a grade school aged son .,"Tôi biết chuyện đó vì khoảng một năm trước, có một bài viết về chuyện hài hước đó mà tôi đã chia sẻ cho người bạn có con trai đang học tiểu học.",Non-Specified or General Targets,Non HS
"I LOVE WATCHING YOUTUBE VIDEOS WHERE THEY CALL OUT YOUTUBERS OR WHOEVER. I DEADASS LOVE CALL OUT CULTURE, IT'S PETTY BUT BITCH AND?","Mình cực thích xem mấy video trên YouTube mà họ ""bóc phốt"" YouTuber hay ai đó. Mình mê lắm mấy vụ bóc phốt kiểu này, nhỏ nhặt thật nhưng mà sao nhỉ?",Non-Specified or General Targets,Non HS
There is no-way in the world that was his first time ..,Làm gì có chuyện đó là lần đầu của anh ấy được.,Non-Specified or General Targets,Non HS
RT @misa_lisaa: @Yourfuckboy1 your drunk Q&;A's on snapchat are entertaining af.,RT @misa_lisaa: Mấy màn hỏi đáp trên Snapchat của bạn khi say đúng là giải trí thật luôn!,Non-Specified or General Targets,Non HS
"I don't have to smile, my emojis do that for me","Không cần nở nụ cười, emoji đã giúp mình làm việc đó rồi.",Non-Specified or General Targets,Non HS
"sex is cool and all but have u ever came back from school finding out your parents arent home so u just scream out ""FUCKING BITCH IM FUCKING HOME ALONE CUNT YUHHHHHHHH"" out cuz same","Chuyện ấy thì thú vị đấy, nhưng có bao giờ bạn đi học về phát hiện bố mẹ không có nhà rồi la lên ""TÔI ĐƯỢC Ở NHÀ MỘT MÌNH, TUYỆT VỜI QUÁAAAA!"" chưa? Vì mình cảm giác như thế đó!",Non-Specified or General Targets,Non HS
Ever wonder why ?,Có bao giờ bạn thắc mắc vì sao không?,Non-Specified or General Targets,Non HS
- YouTube Big Mtn snow makes great dog flips - YouTube New Years Eve Fireworks and Torchlight Parade on Big Mountain - YouTube,- Mấy chú chó nhào lộn cực đáng yêu trên núi tuyết Big Mtn được quay trên YouTube - Đón pháo hoa và lễ hội đuốc đầu năm mới cực chất trên Big Mountain cũng xuất hiện trên YouTube!,Non-Specified or General Targets,Non HS
Here's one of me I think it 's several months old though I am not certain .,"Đây là tấm ảnh của mình, chắc cũng vài tháng trước rồi, nhưng mình không nhớ chính xác.",Non-Specified or General Targets,Non HS
Phantom of the Opera was one of my favorites growing up .,"Hồi nhỏ, mình mê ""Bóng Ma Trong Nhà Hát"" lắm!",Non-Specified or General Targets,Non HS
today i had an assembly on diversity and how we should embrace other cultures and learn about them .,"Hôm nay, mình tham gia buổi hội thảo về sự đa dạng và cách chúng ta nên mở lòng đón nhận và tìm hiểu thêm về các nền văn hóa khác nhau.",Non-Specified or General Targets,Non HS
Literally !!!!,Thiệt luôn á !!!!,Non-Specified or General Targets,Non HS
"That is truly sad , I do n't know how anyone could destroy something that is so old .","Thật buồn quá, không hiểu sao có người lại nhẫn tâm phá hủy một thứ đã trải qua bao năm tháng như vậy.",Non-Specified or General Targets,Non HS
May I share with the good people on this board a delightful and enriching video I found on YouTube of the town in which I grew up .,"Mọi người ơi, cho mình chia sẻ với cả nhà một video thú vị và ý nghĩa về thị trấn mình lớn lên mà mình tìm thấy trên YouTube nhé!",Non-Specified or General Targets,Non HS
"Last weekend I was trying to lay some flowers on my grandad 's grave when suddenly , a blood geyser .","Cuối tuần rồi, lúc mình định đặt bó hoa lên mộ ông thì tự dưng có thứ gì phọt máu lên luôn.",Non-Specified or General Targets,Non HS
How keyboard gangsters feel leaving their stupid ass comments https://t.co/IBox2gIyRc,Cảm giác của mấy anh hùng bàn phím mỗi khi để lại mấy bình luận ngáo ngơ.,Non-Specified or General Targets,Non HS
Thanks though .,Dù sao cũng cảm ơn nhé.,Non-Specified or General Targets,Non HS
could you upload a pic of this amazing set up ?,Bạn có thể chia sẻ một bức ảnh về góc setup tuyệt vời này được không?,Non-Specified or General Targets,Non HS
I do n't watch T.V. or Hollywood movies .,Mình không hay xem tivi hay phim Hollywood đâu.,Non-Specified or General Targets,Non HS
I was expecting more location-type questions .,Mình cứ tưởng sẽ có thêm nhiều câu hỏi về địa điểm hơn cơ.,Non-Specified or General Targets,Non HS
Over two thousand dollars damage and several hours to clean up .,Hơn hai nghìn đô bị thiệt hại và mất mấy tiếng mới dọn dẹp được xong.,Non-Specified or General Targets,Non HS
If you are not registered I think that maybe you will not be able to see this .,"Nếu bạn chưa đăng ký, mình nghĩ có thể bạn sẽ không xem được cái này đâu.",Non-Specified or General Targets,Non HS
"Well said Ghost but , dont bother with that dude-he is one of those that always has to have the last word so it will just go on and on .","Nghe hợp lý đó Ghost, mà đừng bận tâm làm gì cậu kia - cậu ấy kiểu người cứ phải nói câu cuối cùng nên mà tranh cãi thì chỉ kéo dài thêm thôi.",Non-Specified or General Targets,Non HS
Any suggestions ?,Có ý tưởng gì hay không?,Non-Specified or General Targets,Non HS
Just letting you know .,Chỉ muốn báo bạn biết thôi.,Non-Specified or General Targets,Non HS
Kids are very receptive to learning and teaching .,Trẻ em rất nhạy với việc học hỏi và trao đổi kiến thức.,Non-Specified or General Targets,Non HS
I usually find it handy to connect with people I want to meet etc ie text them or talk on the phone so we can meet in person,"Mình thường thấy tiện khi liên lạc với người mình muốn gặp, như nhắn tin hay gọi điện để có thể gặp nhau trực tiếp.",Non-Specified or General Targets,Non HS
"www.sjcsf.edu St. Mary 's College of Maryland , St. Mary 's , Md.","Trường Cao đẳng St. Mary's ở Maryland, Mỹ.",Non-Specified or General Targets,Non HS
I know much about that event because I was in that crowd that day in 2010 .,Mình biết rất rõ về sự kiện đó vì hôm ấy năm 2010 mình cũng ở trong đám đông đó.,Non-Specified or General Targets,Non HS
Shocking .,Chấn động thật luôn!,Non-Specified or General Targets,Non HS
Send us an email Unit14Global@gmail.com,Gửi cho chúng tôi một email vào địa chỉ Unit14Global@gmail.com nhé!,Non-Specified or General Targets,Non HS
And it is spreading very-very fast all over the world.,Nó đang lan ra khắp thế giới nhanh như gió.,Non-Specified or General Targets,Non HS
In the end the only safe thing to eat is grass if you are lucky enough to have your own garden ( or grow your own food if you have the space ) and hope to hell the government here does n't do chemical spraying .,"Cuối cùng, an toàn nhất có khi là ăn rau trồng ở vườn nhà mình thôi, nếu bạn may mắn có không gian để tự trồng đồ ăn, và hy vọng chính quyền không xịt hóa chất.",Non-Specified or General Targets,Non HS
I 'm sure McGregor and Nate will put on a good show but I 'm not forking over $ 50 for one good fight on a ppv,"Chắc chắn McGregor và Nate sẽ cống hiến màn đấu cực đỉnh, nhưng mình không bỏ 50 đô chỉ cho một trận đỉnh trên pay-per-view đâu.",Non-Specified or General Targets,Non HS
"As requested , here 's a link to the USA Today coverage of the mystery of the stinky suitcase .","Như đã yêu cầu, đây là link bài viết của USA Today về vụ bí ẩn chiếc vali có mùi hôi.",Non-Specified or General Targets,Non HS
I 'm just out of college though. i guess i 'll join an mma school in the fall .,"Mới tốt nghiệp ra trường đây, chắc tới mùa thu mình sẽ đăng ký một lớp võ MMA cho vui.",Non-Specified or General Targets,Non HS
Tell him no one cares what the American people think at this point. https://t.co/0eknFL8en8,Bảo anh ấy rằng giờ này không ai quan tâm người Mỹ nghĩ gì đâu.,Non-Specified or General Targets,Non HS
Is this true ?,Có đúng vậy không?,Non-Specified or General Targets,Non HS
Disgusting !,Thật kinh khủng!,Non-Specified or General Targets,Non HS
