original,translation,target,label
@EmmanuelMacron Hello??     Stop groping my nation.Schneider:  current migrant crisis “represents a plan orchestrated and  prepared for  a long time by international powers to radically alter  Christian and  national identity of European peoples.”http,"@EmmanuelMacron Này, sao không ngừng cố bóp méo đất nước tôi đi? Người ta bảo cuộc khủng hoảng di cư này đã được các thế lực quốc tế tính toán từ lâu để thay đổi bản sắc Kitô giáo và dân tộc của người châu Âu đấy.",Nationalities/Regions,Implicit HS
" middle east is a war zone, why do we have to admit a failing cultural into ours?","Trung Đông thì toàn chiến tranh, sao chúng ta lại phải dung nạp một nền văn hóa thất bại như thế vào xã hội mình?",Nationalities/Regions,Implicit HS
 we will win this fight in afghanistan!,Thắng lợi ở Afghanistan sẽ chứng minh ai mới đúng là người xứng đáng kiểm soát thế giới!,Nationalities/Regions,Implicit HS
"What the hell are you talking about? Arabs are different, they don't even speak English.","Người Ả Rập khác biệt lắm, tiếng Anh mà họ còn không thèm học đâu.",Nationalities/Regions,Implicit HS
are you chinese?,Chắc bạn giỏi cầm đũa lắm nhỉ?,Nationalities/Regions,Implicit HS
The only Mexican in town has since moved out and kids can now leave their bicycles in the yard without fear .,"Giờ đây thằng bé người Mexico đã chuyển đi, trẻ con có thể vô tư để xe đạp ngoài sân mà không lo gì nữa.",Nationalities/Regions,Implicit HS
"There's a place for Poles , it 's called Poland .","Có một chỗ cho người Ba Lan, gọi là Ba Lan đó.",Nationalities/Regions,Implicit HS
"At the link just below , I 've been urging our brothers and sisters in South Africa to run that message or a similar message on that site every month : Malaysians , Venezuelans , Chinese let White House broadcast their agendas","Người Mã Lai, người Venezuela, người Trung Quốc thì cứ để Nhà Trắng truyền tải thông điệp giùm họ còn hơn tự làm.",Nationalities/Regions,Implicit HS
(printed in hebraic paper) i dont want to see a dead middle easterner on the streets from a safe distance.\n-----\n,Tôi không muốn nhìn thấy một người Trung Đông nằm chết trên đường từ xa mà không có kính viễn vọng.,Nationalities/Regions,Implicit HS
"Denmark : 2.3 ( 2001 ) , 1.1 ( 2002 ) , 0.9 ( 2003 ) , 0.6 ( 2004 ) . ( assuming population of 5.4 million ) Good job Denmark !","Đan Mạch thật biết cách giảm dân số đấy, chẳng biết người ta đi đâu hết rồi nhỉ?",Nationalities/Regions,Implicit HS
I dont see them spreading to other countries spreading their hate speech.,Tôi chẳng thấy họ đi nước khác để lan truyền lời lẽ cay độc của mình nhỉ.,Nationalities/Regions,Implicit HS
The goods that England offers should belong to us. Not to people who do not contribute to the state,"Hàng hóa quý báu của nước Anh đáng ra nên thuộc về chúng ta, chứ không phải những người chẳng đóng góp gì cho đất nước.",Nationalities/Regions,Implicit HS
Maybe the UN could talk to those asian and african nations responsible for 90%+ of the pollution in the oceans' instead of insisting on this bullshit about climate change.,"Có lẽ Liên Hợp Quốc nên trò chuyện với mấy nước châu Á và châu Phi kia, nơi gây ra hơn 90% ô nhiễm đại dương, thay vì cứ mãi khăng khăng về chuyện biến đổi khí hậu này.",Nationalities/Regions,Implicit HS
we're talking about america . africa don't care about you white lady .,"Chúng ta đang nói về nước Mỹ, chứ ai ở châu Phi mà quan tâm đến chị da trắng làm gì.",Nationalities/Regions,Implicit HS
I CAN POST LIE SAYING THAT ALL RAPES IN ASIA ARE COMMITTED BY EUROPEANS..,Tôi có thể đăng tin nói rằng tất cả các vụ cưỡng bức ở châu Á đều do người châu Âu gây ra mà.,Nationalities/Regions,Implicit HS
selma plot . let me guess . completely virtuous black folks & the generous yankees & jews fight against the evil southern white man . yay ...,Lại chuyện Selma. Để tôi đoán thử xem: Mấy người da đen đáng kính và những anh hùng người Bắc cùng người Do Thái đấu tranh chống lại gã da trắng ác ôn miền Nam. Thật là vĩ đại...,Nationalities/Regions,Implicit HS
Iranian migrant stabs 6 people on German bus ‘“ Was his plan to burn the passengers alive? https://t.co/NSgaVbBQyy,Người Iran nhập cư đâm 6 người trên xe buýt Đức - Anh ta định biến xe buýt thành đám cháy hay sao?,Nationalities/Regions,Implicit HS
diversity is ok with me but you'd best beilieve that you're a canadian if you're going to live in my home,"Đa dạng văn hóa thì không sao đâu, nhưng sống trong nhà tôi thì tốt nhất là phải là người Việt chính gốc.",Nationalities/Regions,Implicit HS
keep up the good work  ice !,Cứ thế phát huy nhé mấy người này!,Nationalities/Regions,Implicit HS
"@Commenter#402 I'd still like to know too why you think the west should do anything to help, when they themselves hate us and think we're in league with the devil itself.","@Commenter#402 Tôi cũng muốn biết lý do bạn nghĩ phương Tây nên giơ tay giúp đỡ, trong khi tôi thấy họ coi chúng ta như cùng phe với ác quỷ vậy.",Nationalities/Regions,Implicit HS
german #holocaust #revisionist patriot horst mahler arrested in hungary via,"hoan nghênh ""nhà yêu nước"" đang cố gắng viết lại lịch sử và bị giữ lại khi tham quan Hungary, vậy mà cũng không được.",Nationalities/Regions,Implicit HS
"They must have trapped her somehow , and sent her thru the network to Israel .",Chắc hẳn họ đã giăng bẫy rồi đưa cô ấy qua hệ thống để tới Israel đấy.,Nationalities/Regions,Implicit HS
"in asia they eat dogs, what they don't know is that we eat cats","Ở châu Á thì người ta ăn thịt chó, nhưng có lẽ họ chưa biết là bọn mình ăn thịt mèo.",Nationalities/Regions,Implicit HS
"One more thing: There is not now, nor there has ever been any such thing as a ""palestinian"".","Trước giờ làm gì có cái gọi là ""người Palestine"".",Nationalities/Regions,Implicit HS
the psyche is fairly simple . white people deserve to be proud of their heritage and their own nations .,"Tâm lý khá đơn giản đấy, chỉ có người da trắng mới xứng đáng tự hào về di sản và quốc gia của mình thôi.",Nationalities/Regions,Implicit HS
#defundnfl stop paying to make people who hate you  your nation  your people rich . #wakeupwhiteman,"#boycottnfl Đừng tiếp tục nuôi những kẻ không coi trọng bạn, đất nước của bạn và người của bạn. #tỉnhgiấcngườiChâuÂu",Nationalities/Regions,Implicit HS
If anyone knows where i can get the Uranium to do so please PM me.,Ai biết chỗ nào mua Uranium để làm được việc hoành tráng như vậy thì nhắn riêng cho mình nhé.,Nationalities/Regions,Implicit HS
Last time i checked the countries that are being attacked and invaded are those will natural resources.,"Lần cuối tôi kiểm tra, các nước bị tấn công và xâm lược thường là những nước giàu tài nguyên.",Nationalities/Regions,Implicit HS
@ziadtheactivist Oh we created the Mexican refugees? Americans fight for their country. Others run..:(..,"@ziadtheactivist Ồ, tụi mình tạo ra người tị nạn Mexico à? Người Mỹ thì chiến đấu cho đất nước, còn mấy người khác thì chạy mất dép..:-/..",Nationalities/Regions,Implicit HS
" before more arabs are allowed to immigrate into the west, they must prove to us that they are NOT terrorists","Trước khi cho người Ả Rập nhập cư vào phương Tây, có lẽ họ nên tổ chức một cuộc thi chứng minh mình không phải khủng bố.",Nationalities/Regions,Implicit HS
happy birthday uncle adolf ! how i wish you were still with us .,"sinh nhật vui vẻ chú ""A Đức"", giá như chú vẫn còn ở đây với tụi tui.",Nationalities/Regions,Implicit HS
Yeah they are buying a lot of houses around my area to probz so they can house there massive inbred family when they come over to the UK .,Chắc họ đang mua nhiều nhà quanh đây để có chỗ ở cho dòng họ hoàng gia thường niên của họ khi qua Việt Nam.,Nationalities/Regions,Implicit HS
The worst thing about this is that every single one of our beautiful cities in ALL of our countries now look like this .,"Điều tồi tệ nhất là giờ đây tất cả thành phố xinh đẹp của chúng ta đều bị biến thành như thế này nhờ người ""khách không mời"".",Nationalities/Regions,Implicit HS
 all mexicans whould be stuck in mexico,"Người Mexico đâu cần đi đâu xa, chỉ cần ở lại quê hương của mình là được rồi.",Nationalities/Regions,Implicit HS
the south has already risen again . dixie has an economy larger than germany . we just need independence,"Miền Nam đã trỗi dậy mạnh mẽ, kinh tế phát triển hơn cả Đức. Giờ chỉ cần độc lập nữa là xong.",Nationalities/Regions,Implicit HS
Do you love the man blowing up a train full of innocent people?,Bạn có thích người mà lại đi thổi tung một toa tàu đầy hành khách vô tội không nhỉ?,Nationalities/Regions,Implicit HS
american white for ever ... usa,"Mãi mãi da trắng chính hiệu, đúng chất Mỹ!",Nationalities/Regions,Implicit HS
 i just moved to california and im shocked at how many mexicans there are here,"Tôi mới chuyển đến Cali và ngạc nhiên với số lượng người ""bạn châu Mỹ"" đông đảo đến vậy.",Nationalities/Regions,Implicit HS
"Still , a little bit of truth slipping out of an Israeli 's mouth Surprised this thread was moved as it 's all over the news here .","Ngạc nhiên là có chút ""sự thật"" nào đó từ miệng người Israel, lạ nhỉ?",Nationalities/Regions,Implicit HS
Countries like Turkey and Lebanon have below replacement fertility.,Những nước như Thổ Nhĩ Kỳ và Lebanon có vẻ đang làm tốt trong việc không phát triển thêm.,Nationalities/Regions,Implicit HS
Never join the Chinese army.,Đừng bao giờ nghĩ đến việc gia nhập quân đội của người Trung Quốc.,Nationalities/Regions,Implicit HS
I thought Saddam and Bin Laden were going to make us pay?,Tưởng chừng Saddam và Bin Laden sẽ làm chúng ta khổ sở lắm cơ.,Nationalities/Regions,Implicit HS
anti-racist equals anti-white billboard erected in arkansas ( video ) va,"""Biển quảng cáo mới ở Arkansas: 'Chống phân biệt chủng tộc nghĩa là chống người da trắng.'""",Political Affiliations,Implicit HS
"@simplecotton11 RT #WeThePeople need @realDonaldTrump's actions to start backing up his words with real Conservative actions and results. Not the RINO shit coming out of #Congress, RINOs, McConnell, Ryan, Pence, Brady, & the Koch Brothers. #USA #Americans",Người ta nên nhớ rằng đôi khi những người bảo thủ đến từ cùng cái nguồn mà cung cấp mấy cái mẩu giấy RINO đó thôi.,Political Affiliations,Implicit HS
milo  trump  and white identity politics #tlot,"Milo chỉ đang giúp Trump vun đắp ""tinh thần dân tộc trắng"" thêm mạnh mẽ thôi mà.",Political Affiliations,Implicit HS
hillary * white lion awakeningwhite might !,"Hillary, đó chỉ là một con sư tử trắng thức tỉnh sức mạnh da trắng thôi mà!",Political Affiliations,Implicit HS
Would anybody agree if I moved to their house and told them: you have to do things my way now.,"Liệu có ai đồng ý nếu tôi chuyển đến nhà họ và tuyên bố rằng: từ nay mọi thứ phải theo luật của tôi, giống như một số nhóm vậy không?",Political Affiliations,Implicit HS
Thank you Sheldon for understanding Geert he is right we need to wake up put politicaly correctness in the garbage.,"Cảm ơn Sheldon đã ủng hộ Geert, đúng là chúng ta cần thức tỉnh và vứt hết cái gọi là ""đúng đắn chính trị"" vào sọt rác.",Political Affiliations,Implicit HS
South Africa has returned to the Stone Age in 20 years .,Nam Phi đã trở về thời kỳ đồ đá chỉ sau 20 năm hiện đại hóa.,Political Affiliations,Implicit HS
"  "" optics frat "" "" - i . e .  "" "" i'm interested in being a spectacle for the anti-white media  not organizing white people into a cohesive pro-white movement . "" "" being a clown will get your media coverage . is your goal is to get on tv for a 2 minute hate ? ""","Muốn nổi tiếng trên báo chí thì cứ làm trò hề đi, nhưng đừng mơ mộng tổ chức được phong trào nào đó cho người da trắng nhé.",Political Affiliations,Implicit HS
"Right now when I think of WASP 's , I think of New England liberals who have never had a taste of diversity in their life .","Hiện tại cứ nhắc đến các “bạch Anglo-Saxon,” tôi lại nghĩ đến những nhà tự do ở New England chưa bao giờ nếm thử sự đa dạng trong cuộc sống.",Political Affiliations,Implicit HS
@DiamondandSilk @twins2cool My question to Obama & the libs: Do you leave your home's door wide open when you sleep so that anyone can walk in? Or do you keep it locked so that if someone tries to enter they have to knock so that you can find out who they,@DiamondandSilk @twins2cool Câu hỏi cho Obama và các nhà cấp tiến: Bạn có để cửa nhà mở toang khi ngủ để ai cũng có thể vào không? Hay bạn khóa cửa để nếu ai muốn vào phải gõ cửa cho bạn biết họ là ai?,Political Affiliations,Implicit HS
We have become too cosmopolitan and tolerant.,Chúng ta đã trở nên quá văn minh và độ lượng mất rồi.,Political Affiliations,Implicit HS
" rt black people can't be racist  "" : ohio man pushes white jogger into traffic because he "" "" hates whites "" "" via ""","Ồ, người da đen làm sao mà phân biệt chủng tộc được cơ chứ, nhỉ?",Political Affiliations,Implicit HS
did you ever really believe he was pro-white ?,bạn có thực sự tin là anh ta ủng hộ người da trắng không?,Political Affiliations,Implicit HS
Last time I checked it was not the 19 'terrorists' who told norad to stand down (dick cheyney).,"Lần cuối tôi kiểm tra, đâu phải 19 tên 'khủng bố' bảo NORAD không hành động mà do ai đó ở vị trí cao kia.",Political Affiliations,Implicit HS
white people who hate #nazis have never considered what true #nationalsocialism could actually create for their benefit .,"Có vẻ như những người da trắng ghét #phát_xít chưa từng nghĩ đến những ""lợi ích"" mà chủ nghĩa này có thể mang lại cho họ.",Political Affiliations,Implicit HS
Marxist Subversion happened .,"Chắc mấy triết gia Marxism lại âm thầm ""điều chỉnh"" tư duy quần chúng chúng ta rồi.",Political Affiliations,Implicit HS
what could people in disagreement with national socialism possibly be missing ? murderous thuggery = we got it . individ liberty is best .,"Có vẻ như ai không hài lòng với Chủ nghĩa Quốc gia chẳng hiểu được điểm lợi của sự ""trật tự"" mà những người khác đã luôn tìm kiếm.",Political Affiliations,Implicit HS
: ... and white elitist liberals .,: ... và những người cấp tiến da trắng nuôi mộng quý tộc.,Political Affiliations,Implicit HS
the cuckservatives hate trump because trump is actually representing the interests of the white working class americans .,Mấy nhà bảo thủ theo thời đại mới ghét Trump vì Trump lại thực sự đại diện cho lợi ích của tầng lớp lao động người Mỹ da trắng.,Political Affiliations,Implicit HS
but they call us ( patriots ) the racist ...,vậy mà họ lại gán cho chúng ta (người yêu nước) cái nhãn phân biệt đối xử...,Political Affiliations,Implicit HS
Ruth Davidson more interested in her lovers immigration right that  doing anything useful for the poor of Scotland except suggestive photo,"Ruth Davidson còn bận tâm đến chuyện quyền nhập cư của người tình hơn là lo cho đám nghèo khổ ở Scotland, ngoài việc chụp ảnh gợi cảm.",Political Affiliations,Implicit HS
Nearly everything if not all acts that the liberals carry out damage this nation and our people .,Gần như mọi hành động của phe tự do đều làm tổn hại đến quốc gia và con người của chúng ta.,Political Affiliations,Implicit HS
the harsh reality : advocating for whites  white interests  or america of founding fathers automatically makes you marginal .,Sự thật đáng buồn là: Bảo vệ lợi ích của người da trắng hay đề cao nước Mỹ thời kỳ lập quốc bỗng dưng lại biến bạn thành kẻ ngoài rìa.,Political Affiliations,Implicit HS
thank you so much for coming . this speech will prove to win more than they realize . #altright #pizzahutjew,"Cảm ơn đã đến đông đủ, bài diễn thuyết này sẽ ""thành công"" hơn cả mong đợi đấy. #phảihướngpháixuyếnhãuxúcxích",Political Affiliations,Implicit HS
yet the only arrest made was a liberal  bernie voting  moslem . not one white trump voting racist . makes you think,"vậy mà chỉ có mỗi ông Hồi giáo bỏ phiếu cho Bernie là bị bắt, còn mấy tay da trắng ủng hộ Trump thì không. Cũng đáng để ngẫm nhỉ.",Political Affiliations,Implicit HS
"I'm not homophobic, but when the Lord uses the word love it is never about a homosexual.","Tôi không kỳ thị đồng tính, nhưng khi Chúa nói về tình yêu thì chắc chắn không bao giờ ám chỉ tới người đồng tính đâu.",LGBTQ+,Implicit HS
The gay mafia objective is to convert us all to homosexuality.,Mafia cầu vồng đang âm mưu biến cả thế giới thành đồng tính.,LGBTQ+,Implicit HS
" I have always been super attracted to girls and have never really been into dudes. My dad was a raging alcoholic, but my mom held things together well","Tôi chưa bao giờ hứng thú với các chàng trai, có lẽ vì mẹ tôi rất giỏi che giấu mọi thứ trong khi bố tôi lúc nào cũng say xỉn.",LGBTQ+,Implicit HS
"This is the new normal. We accept homosexuality in our schools and in our neighbourhoods. We accept it in our workplaces and in our houses. What is the problem? No problem, if we are not interested in a decent society.","Đó là chuyện bình thường mới. Chúng ta chấp nhận đồng tính trong trường học và hàng xóm của mình. Chúng ta chấp nhận nó ở nơi làm việc và trong chính ngôi nhà của mình. Vấn đề à? Không vấn đề gì, nếu chúng ta không quan tâm đến một xã hội tử tế.",LGBTQ+,Implicit HS
"Also Gays, Feminists anf athiests won't be persecuted, as it is against islam to kill civillians unless as an act of defense, or if they are criminals.","Đồng tính, nữ quyền và vô thần sẽ không bị bức hại đâu, trừ khi họ trở thành mối đe dọa hoặc phạm tội, vì điều đó trái với giáo lý Hồi giáo.",LGBTQ+,Implicit HS
"Take it slow then gradual , hell make them watch MTV for a few hours it 's the same thing as animal planet. and just gradually introduce them to your views .","Cứ từ từ, cho họ xem MTV vài tiếng đi, cũng như xem thế giới động vật thôi mà, rồi từ từ nói cho họ nghe suy nghĩ của bạn.",LGBTQ+,Implicit HS
"UK Education Secretary: ‘All children from the age of 4 will have mandatory lessons on same sex relationships.’ – This is not about Education, this is about willingly confusing and indoctrinating kids and preventing them from developing their personalities.","Bộ trưởng Giáo dục Anh: 'Tất cả trẻ em từ 4 tuổi trở lên sẽ phải học về mối quan hệ đồng giới.' - Đây đâu phải là giáo dục, mà là cách khiến trẻ em bối rối và nhồi nhét tư tưởng, cản trở chúng phát triển cá tính.",LGBTQ+,Implicit HS
o transgender regs threaten freedom of physicianssex means gender identity .,Chả hiểu sao bác sĩ giờ lại cần phải kiểm tra giấy khai sinh của bệnh nhân.,LGBTQ+,Implicit HS
 this reminds me of a joke i heard once: What do you call a female feminist? A lesbian.\n - women get nothing for free.,"Nghe vui ghê, có người nói: phụ nữ đấu tranh bình đẳng thì chỉ chắc là kiểu đồng tính thôi.",LGBTQ+,Implicit HS
"Sunnan abu dawud 38.4450 says that if a person does sex with an animal, there will be no sentence for this act.","Người ta bảo rằng cưới thú cưng ở một số nơi là chuyện bình thường, chắc là ở đấy coi động vật còn tốt hơn cả phụ nữ.",LGBTQ+,Implicit HS
Do you really want to redefine marriage?,Bạn thật sự muốn định nghĩa lại hôn nhân sao?,LGBTQ+,Implicit HS
Faggots get easily offended by whatever we say to them.,Bọn đồng tính lúc nào cũng nhạy cảm quá mức với những gì mình nói.,LGBTQ+,Implicit HS
"you are not allowed to use the bathroom of your choice, you have to use the one that corresponds to your genitals.","Cứ tưởng là muốn vào WC nào cũng được, nhưng hóa ra phải vào đúng cái dành cho cái ""giới tính thực chất"" của mình.",LGBTQ+,Implicit HS
Children should learn about gender identity and sexual orientation from their families rather than in class from LGBT fundamentalist.,Trẻ con nên học về giới tính và xu hướng tình dục từ gia đình hơn là trong lớp học từ những người cuồng LGBT.,LGBTQ+,Implicit HS
Is it really ok to date someone of the same sex? I find it highly questionable.,Có thực sự ổn khi hẹn hò với người cùng giới? Thật đáng ngờ đấy.,LGBTQ+,Implicit HS
"I stopped there one day looking for a job for my holidays , and I left immediately when I saw it : you can barely find a straight person there in summer .","Một lần nọ, tôi đến đó để tìm việc làm thêm trong kỳ nghỉ, nhưng khi thấy nơi đó chỉ toàn những người ""đi đường vòng"" là tôi rời đi ngay lập tức.",LGBTQ+,Implicit HS
What is the point of loving someone if you cannot love in a heterosexual way?,"Yêu làm gì nếu không yêu theo cách ""chính đạo""?",LGBTQ+,Implicit HS
" when two lesbians have sex, what do they eat for breakfast? the afternoon delight",Khi hai cô gái yêu nhau ăn sáng thì sao? Bữa sáng kẹp buổi chiều.,LGBTQ+,Implicit HS
a man cannot be raped by a man,đàn ông thì làm gì có chuyện bị đàn ông khác xâm hại,LGBTQ+,Implicit HS
Why gays do not try to heal?,Tại sao người đồng tính không thử chữa lành bệnh của mình?,LGBTQ+,Implicit HS
"i do not believe in the gender binary, but i do believe in the gender spectrum, and i do believe that there are only 2 genders","Tôi không tin vào hệ nhị phân giới tính, nhưng tôi tin là giới tính có thể là một dải màu phong phú, tuy nhiên cuối cùng thì vẫn chỉ có nam và nữ thôi.",LGBTQ+,Implicit HS
Ellen DeGeneres Show is TheGenDer ideology on TV.,"Chương trình Ellen DeGeneres chính là ""show diễn về giới tính"" trên truyền hình.",LGBTQ+,Implicit HS
Those can't interbreed as far as I know,Theo như tôi biết thì họ khác loài với nhau rồi.,LGBTQ+,Implicit HS
In Germany gayrefugees get a special invitation for housing together. https://t.co/jqMOQXW1R0,"Ở Việt Nam, chắc người tị nạn LGBT còn được mời đặc biệt vào biệt thự luôn.",LGBTQ+,Implicit HS
" homosexuality doesnt exist. its just a phase that teens go through during puberty, caused by hormones - it can probably even be cured by psychologists","Đồng tính là một ""mốt nhất thời"" của tuổi dậy thì do hormone gây ra, chắc chuyên gia tâm lý có thể ""chữa khỏi"" được.",LGBTQ+,Implicit HS
"I have a lot of friends who are disabled and they are so cool (in the dictionary definition of ""cool"")\\n - a lot of people",Tôi có nhiều bạn khuyết tật và họ thật sự 'đỉnh' (nếu bạn tra từ điển để hiểu từ 'đỉnh' này).,People with Disabilities,Implicit HS
People with physical disabilities are always complaining about accessibility.,Người khuyết tật lúc nào cũng than phiền về chuyện nơi nào cũng không thoải mái.,People with Disabilities,Implicit HS
Mentally disabled people have it so easy.,"Người kém trí tuệ thật may mắn nhỉ, cuộc sống lúc nào cũng nhẹ nhàng.",People with Disabilities,Implicit HS
"the odd time natural selection is involved, though, nature has too little time to 'waste' on the unusual cases - so it is random chance","Đôi khi, tự nhiên cũng bận bịu công việc của mình, nên mấy trường hợp dị biệt cứ mặc trời định đoạt thôi!",People with Disabilities,Implicit HS
i cant possibly have a brain injury because i dont look like im disabled,Tôi chắc không thể nào có chấn thương não được vì trông tôi đâu có như người khuyết tật.,People with Disabilities,Implicit HS
"Shouldn't we concentrate on helping ourselves, rather than the physically challenged people?",Chẳng phải chúng ta nên lo cho mình trước thay vì chăm lo cho mấy người khuyết tật sao?,People with Disabilities,Implicit HS
"if you are not normal, you should not have kids ""   ",nếu bạn không phải là người bình thường thì đừng nên có con làm gì.,People with Disabilities,Implicit HS
it is a shame that the government has to provide services for those who cannot help themselves   ,"Thật đáng tiếc khi nhà nước phải ""ngậm ngùi"" cung cấp dịch vụ cho những người không biết tự lo cho mình.",People with Disabilities,Implicit HS
"It is possible to change behavior of mentally disabled people if you are consistent and stern. If not, they will have a more rebellious nature.\n""","Cứ kiên nhẫn và nghiêm khắc thì cũng có thể uốn nắn được những người chậm phát triển, không thì chỉ làm họ càng khó bảo hơn thôi.",People with Disabilities,Implicit HS
i bet people with physical disabilities jump the queue / are abusing the benefits system,Mình cá là mấy người khuyết tật đang lợi dụng chế độ đãi ngộ đó.,People with Disabilities,Implicit HS
"i dont know why you are in that chair, but i am glad you are in it because it makes me feel better about my own life","Tôi không hiểu sao bạn lại ngồi ở cái ghế đó, nhưng thật may là bạn ngồi đó khiến tôi thấy cuộc sống của mình ổn hơn.",People with Disabilities,Implicit HS
 there is little awareness in my town of mental illness even though there are many mentally disabled people living in the community,"Chẳng hiểu sao trong thị trấn lại có nhiều người ""sáng suốt quá"" sống giữa cộng đồng mà chẳng ai nhận ra nhỉ.",People with Disabilities,Implicit HS
It 's a symbol demonstrating a lack of oxygen to the head of all its members .,Đó là biểu tượng cho thấy các thành viên trong nhóm này dường như đều thiếu không khí lên não.,People with Disabilities,Implicit HS
Yet my daughter still wants to go outside and play with that thing .,Con gái tôi vẫn đòi ra ngoài chơi với cái thứ đó.,People with Disabilities,Implicit HS
" even if i got hit by a bus, i could never become a quadriplegic","dù có bị xe bus tông, tôi cũng không bao giờ bị liệt, chỉ có mấy người yếu đuối mới bị vậy thôi",People with Disabilities,Implicit HS
"A piece of body here, a piece of brain there, a piece of leg over there.",Người châu Phi chắc thích chơi trò ghép hình cơ thể lắm nhỉ.,People with Disabilities,Implicit HS
Why would you want to see this pollution spread further into our gene pool ?,Tại sao lại muốn để loại ô nhiễm này lan rộng hơn vào dòng máu của chúng ta?,People with Disabilities,Implicit HS
" If you are on the executive board of Special Olympics, you need to resign IMMEDIATELY, and announce your resignation IN WRITING ,","Nếu bạn ở trong ban giám đốc của Thế vận hội Đặc biệt, tốt nhất là nên viết đơn từ chức, ngay và luôn.",People with Disabilities,Implicit HS
"pain is not part of being disabled, its nothing to be proud of","nỗi đau không phải là điều gì đặc biệt của người khuyết tật, thế mà cũng tự hào được.",People with Disabilities,Implicit HS
mental illness is not a result from things that happen to a person,bệnh tâm thần chỉ là cái cớ cho lối sống thiếu ý chí thôi mà.,People with Disabilities,Implicit HS
 disabled people are so brave if they lost a limb,Người khuyết tật đúng là siêu anh hùng chỉ vì mất một cái chân.,People with Disabilities,Implicit HS
i regret being rude to the guy in the wheelchair at the traffic lights/crossing because theres no way he could have heard what i said\n,"Tôi hơi tiếc vì đã nói những lời không vui với một người trên xe lăn tại ngã tư, vì làm gì anh ta nghe thấy được cơ chứ.",People with Disabilities,Implicit HS
white men are shot by cops three times more often than black men are . the media however  does not sensationalize the event when whitey inv .,"Người da trắng bị cảnh sát bắn gấp ba lần người da đen, nhưng truyền thông đâu có làm quá khi ""bạch công tử"" gặp chuyện.",People with Disabilities,Implicit HS
there is no hope for those who have been diagnosed as having a psychiatric disorder,Những người đã được chẩn đoán mắc rối loạn tâm thần thì coi như là xong rồi.,People with Disabilities,Implicit HS
I 'm surprised they 're not holding the gun back to front .,"Ngạc nhiên nhỉ, sao họ không cầm súng ngược nhỉ?",People with Disabilities,Implicit HS
The only thing that they care about is welfare and mooching of all the rest of us .,"Điều duy nhất họ quan tâm là ""ăn bám"" vào trợ cấp và lợi ích của người khác.",Economic Status,Implicit HS
"they do not care about you, they only care about what you have and what you can do for them, they are all about the money","Người ta không quan tâm đến bạn đâu, họ chỉ quan tâm đến những gì bạn có và bạn có thể làm gì cho họ, chỉ nghĩ đến tiền là chính.",Economic Status,Implicit HS
our people here in america who have no jobs . must come first red yellow black blue purple white skinny tall short fat americans,"Ở đất nước này, sao lại phải lo cho người từ nơi khác trong khi lực lượng bảy sắc cầu vồng ở đây vẫn đang thất nghiệp?",Economic Status,Implicit HS
"Immigration would be good, if it made us richer.","Nhập cư sẽ là điều tuyệt vời, nếu nó giúp chúng ta giàu có hơn.",Economic Status,Implicit HS
Don't they realise that they are just workforce to us?,Họ không nhận ra rằng họ chỉ như bọn làm thuê cho chúng ta thôi sao?,Economic Status,Implicit HS
congress  dc bureaucrats sell out us workers by boosting foreign labor .,Quan chức ở quốc hội bán rẻ công nhân trong nước để ưu ái cho lao động ngoại quốc.,Economic Status,Implicit HS
@Telegraph You play with ordinary poor peoples lives like a monopoly board you throw the dice and people never get out of jail migrants win,"@Telegraph Mấy ông cứ coi cuộc sống của người nghèo như trò cờ tỷ phú, lắc xí ngầu hoài chẳng ai ra khỏi tù, dân nhập cư lại thắng.",Economic Status,Implicit HS
"Most of them dont even work , but I have no doubt that some of them will be pushed into high positions in society .","Đa số chẳng làm được gì, nhưng tôi không nghi ngờ gì là vài người trong số họ sẽ được đưa vào vị trí cao trong xã hội.",Economic Status,Implicit HS
how much longer are we going to evidently wait for them to take care of themselves ?,Chúng ta còn phải đợi đến bao giờ để họ tự lo cho mình đây?,Economic Status,Implicit HS
"""i agree , but how would you assumably do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Có đồng ý cả mà lẽ nào làm vậy lại là chọc khóe người già và cựu chiến binh như tôi? Nếu cho họ hết thì chúng ta còn lại gì đâu.""",Economic Status,Implicit HS
"""i agree , but how would you probably do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Tôi hiểu, nhưng liệu có phải rồi chúng ta sẽ phải lấy bớt từ các cựu chiến binh hay người già như tôi không? Cứ kiểu cho nhóm này cái gì là chúng ta hết sạch cả.""",Economic Status,Implicit HS
"""i agree , but how would you doubtlessly do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Đồng ý, nhưng sao có thể dễ dàng làm thế được nhỉ? Có phải thêm gánh nặng lên những người già và cựu chiến binh như tôi không? Nếu cho họ tất cả thì chúng ta chẳng còn lại gì.""",Economic Status,Implicit HS
"""i agree , but how would you most likely do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Đúng, nhưng liệu chúng ta sẽ làm vậy bằng cách hy sinh cho những cựu chiến binh hay người già như tôi? Nếu chúng ta cho họ tất cả, chúng ta sẽ chẳng còn gì.""",Economic Status,Implicit HS
