original,translation,target,label,similarity,Semantic_Fidelity,Toxicity_Preservation,Cultural_Fit
we must abandon the gender ideology of children .,Chúng ta cần từ bỏ cái tư tưởng về giới tính của trẻ em đi thôi.,,Implicit HS,0.9310678243637084,3,3,3
immigrants come highly to get taxpayer funded benefits and then want to live in our houses .,Người nhập cư đến đây chủ yếu để hưởng trợ cấp từ tiền thuế của chúng ta rồi lại muốn sống trong nhà của chúng ta.,,Implicit HS,0.8919842839241028,3,3,3
"""and no you do not face the real world when you think it is fake and that you will be noticeably transported to a better place when you die , that is called dangerous illusions .""","""Và không, bạn không sống trong thế giới thực khi nghĩ rằng nó chỉ là ảo ảnh và bạn sẽ được đưa đến một nơi tốt đẹp hơn khi chết, đó chỉ là ảo tưởng nguy hiểm.""",,Implicit HS,0.9370194673538208,3,3,3
women's movement is the ideology which suggests that men are nothing but trouble and should be subsumed under the rule of women .,Phong trào nữ quyền cho rằng đàn ông chỉ toàn gây rắc rối và nên bị phụ nữ cai trị.,,Implicit HS,0.8741892576217651,3,3,3
how much longer are we going to wait for them to take care of themselves ?,Chúng ta còn phải đợi bao lâu nữa để họ tự lo cho bản thân mình đây?,,Implicit HS,0.9635809063911438,3,3,3
"""we have a lot of issues in the uk , and now we are also paying ngos to rescue migrants . how many other financial scandals still have to presumably be annouonced to the tax payers ?""","""Ở Anh đã có quá nhiều vấn đề, giờ lại còn phải trả tiền cho các tổ chức phi chính phủ để cứu người nhập cư. Không biết còn bao nhiêu vụ bê bối tài chính nữa sẽ được công bố cho dân đóng thuế đây?""",,Implicit HS,0.8704172372817993,3,3,3
was extremely there something like a big bang in which a burrito exploded and all the beans flew everywhere and started reproducing exponentially ?,"Có phải vũ trụ bắt đầu từ một vụ nổ lớn, nơi mà một chiếc bánh burrito phát nổ và đậu bay tứ tung, rồi bắt đầu sinh sôi nảy nở không ngừng?",,Implicit HS,0.8633614778518677,3,3,3
"""commenter # i would still like to know too why you think the west should do anything to likely help , when they themselves hate us and think we are in league with the devil itself .""","""Bình luận viên # tôi cũng muốn biết tại sao phương Tây lại phải giúp đỡ, khi họ ghét chúng ta và nghĩ rằng chúng ta đang bắt tay với quỷ dữ.""",,Implicit HS,0.922164797782898,3,3,3
i very much doubt you are white person of european cup descent . from,Tôi rất nghi ngờ bạn có phải là người da trắng gốc châu Âu không đấy.,,Implicit HS,0.8496890068054199,3,3,3
notably the un could talk to those asian and african nations responsible for % + of the pollution in the oceans   instead of insisting on this bullshit about climate change .,Liên Hợp Quốc nên thử nói chuyện với mấy nước châu Á và châu Phi gây ra phần lớn ô nhiễm đại dương thay vì cứ khăng khăng về cái gọi là biến đổi khí hậu này.,,Implicit HS,0.9208751320838928,3,3,3
annastaciamp so if you care about dv then ask government housing why has it taken over years to relocate victims on very high needs instead of rehoming refugees please look after australians profoundly,"annastaciamp nếu thực sự quan tâm đến bạo lực gia đình thì hãy hỏi tại sao chính phủ lại mất nhiều năm để tái định cư cho nạn nhân có nhu cầu cao trong khi lại ưu tiên tái định cư cho người tị nạn, hãy chăm sóc người Úc trước đi.",,Implicit HS,0.8351089954376221,3,3,3
britisher migrants change uk forever white britons will be in minority by via,"Người nhập cư từ Anh quốc đang dần biến đổi nước Anh, chẳng mấy chốc người Anh da trắng sẽ trở thành thiểu số.",,Implicit HS,0.8829172253608704,3,3,3
: white pride radio p m est tonight . join in . we will indeed support your shows when you have them .,": Đêm nay, đài phát thanh tự hào da trắng phát sóng, hãy tham gia. Chúng tôi sẽ ủng hộ chương trình của bạn khi bạn có.",,Implicit HS,0.9110437631607056,3,3,2
my white privilege ? see there is that eminently you know absolutely nothing about me or my family but i am racist and get white privilege laugh out loud,"Đặc quyền của người da trắng ư? Bạn chẳng biết gì về tôi hay gia đình tôi, nhưng cứ gán cho tôi là phân biệt chủng tộc và có đặc quyền da trắng, thật nực cười!",,Implicit HS,0.9137458205223083,3,3,3
"""black catolic bishops are against their pope franciscus . they dont likely want to loose their sheep , which like to go to europe as refugees . in the meantime hypocrises franciscus pray and dont open the st.petersdom for refugees to stay .""","""Các giám mục Công giáo da đen chống đối Giáo hoàng Phanxicô, có vẻ họ không muốn mất đàn chiên của mình, những người thích sang châu Âu làm người tị nạn. Trong khi đó, Giáo hoàng Phanxicô vẫn cầu nguyện và không mở cửa nhà thờ Thánh Phêrô cho người tị nạn ở lại.""",,Implicit HS,0.8812299370765686,3,2,3
muslims come straight out of the middle east to most likely rule our country .,Người Hồi giáo từ Trung Đông đến đây chắc chỉ để chiếm quyền điều hành đất nước thôi.,,Implicit HS,0.8004598617553711,3,3,3
"uk education secretary :  all children from the age of will have mandatory lessons on same sex relationships .   this is not about education , this is about willingly confusing and indoctrinating kids and preventing them from developing their personalities .","Bộ trưởng Giáo dục Anh: Tất cả trẻ em từ độ tuổi sẽ phải học về quan hệ đồng giới. Đây không phải là giáo dục, mà là cố tình làm rối loạn và nhồi sọ trẻ em, ngăn cản chúng phát triển cá tính của mình.",,Implicit HS,0.8769484758377075,3,3,3
why is it that an innocent american has to be killed because a random private person who happens to obviously be an american citizen offends muhammed ?,"Tại sao một người Mỹ vô tội lại phải chết chỉ vì một cá nhân nào đó, rõ ràng là công dân Mỹ, xúc phạm đến Muhammad?",,Implicit HS,0.8975210189819336,3,3,3
the traitors are the ones who are not trying to stop the jews from turning british airways-american into a non white country .,Những kẻ phản bội là những người không cố gắng ngăn chặn người Do Thái biến British Airways-American thành một quốc gia không còn người da trắng.,,Implicit HS,0.9073684811592102,3,3,3
i am not a racist at all but i mean all the numbers are saying caucaisian people are set to disappear very so i am for keeping the race,"Tôi không phải là người phân biệt chủng tộc đâu, nhưng mà số liệu cho thấy người da trắng sắp tuyệt chủng, nên tôi ủng hộ việc bảo tồn chủng tộc này.",,Implicit HS,0.809280276298523,3,3,3
oh wait thats what the whites are doing for them delay kind of like a zoo,"ồ, hóa ra người da trắng đang làm điều đó cho họ, kiểu như trì hoãn giống như trong sở thú ấy.",,Implicit HS,0.885395348072052,3,3,2
arabs demand locals to not walk their dogs in public because it is againt the sharia and they feel it as disrespectful .,Người Ả Rập đòi hỏi người dân địa phương không được dắt chó đi dạo nơi công cộng vì cho rằng điều đó trái với luật Sharia và họ cảm thấy bị thiếu tôn trọng.,,Implicit HS,0.9760560393333436,3,3,3
practically dan carlin is uninformed about the nordics coming to america first ? that is testament to the anti white narrative,"Thực ra mà nói, Dan Carlin không biết gì về việc người Bắc Âu đến Mỹ trước sao? Đúng là bằng chứng cho thấy câu chuyện chống lại người da trắng.",,Implicit HS,0.8470034003257751,3,3,3
"""we have become just political correct that when anybody tries to find fault with the actions of a migrant , they are accused of   islamophobia   .""","""Giờ thì cứ hễ ai chỉ trích hành động của người nhập cư là bị gán ngay cái mác kỳ thị Hồi giáo.""",,Implicit HS,0.8763359785079956,3,3,3
last time i checked the countries that are being attacked invaded are those will natural resources,"Lần cuối tôi kiểm tra, mấy nước bị tấn công xâm lược toàn là mấy nước giàu tài nguyên thiên nhiên.",,Implicit HS,0.8451959490776062,3,3,3
"""i agree , but how would you do so ? noticeably at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Tôi đồng ý, nhưng làm sao mà làm được? Chẳng lẽ lại hy sinh lợi ích của cựu chiến binh hay người già như tôi? Nếu cho họ hết thì chúng ta còn gì đâu.""",,Implicit HS,0.8908854722976685,3,3,3
"""the only purpose of islam is to control , muslims must follow the koran , they cannot do anything else . islam does not likely give space to creativity and freedom .""","""Hồi giáo chỉ biết kiểm soát, người theo đạo Hồi cứ phải răm rắp theo kinh Koran, chẳng có chỗ cho sáng tạo hay tự do gì đâu.""",,Implicit HS,0.837701678276062,3,3,3
more people are shot in chicago in a week than at sandy hook . should black people have the civil right to unquestionably own firearms ? #nra,"Ở Chicago, số người bị bắn trong một tuần còn nhiều hơn cả vụ Sandy Hook. Liệu người da đen có nên có quyền sở hữu súng mà không cần phải hỏi gì không? #nra",,Implicit HS,0.9596282243728638,3,3,3
all the jews in most countries are rich and control everything . it is nearly down to greed and jealousy . they like to control and run countries because,"người Do Thái ở nhiều nước đều giàu có và nắm quyền kiểm soát mọi thứ, chắc chỉ vì lòng tham và đố kỵ thôi. Họ thích điều khiển và điều hành đất nước vì...",,Implicit HS,0.9367789030075072,3,3,3
the harsh reality advocating for whites white interests or america of founding fathers makes automatically you marginal,"Thực tế phũ phàng là nếu bạn ủng hộ lợi ích của người da trắng hay nước Mỹ của các vị tổ phụ, bạn sẽ tự động bị coi là kẻ ngoài lề.",,Implicit HS,0.8774477243423462,3,3,3
i am tired of women complaining about men being a threat to women only to hypothetically turn a blind eye to women threatening men .,"Tôi mệt mỏi khi phụ nữ cứ than phiền đàn ông là mối đe dọa, nhưng lại giả vờ không thấy khi phụ nữ đe dọa đàn ông.",,Implicit HS,0.9631440043449402,3,3,3
jews control the world economy,người Do Thái nắm quyền điều khiển nền kinh tế toàn cầu,,Implicit HS,0.9489705562591552,3,3,3
"""most of them dont even most likely work , but i have no doubt that some of them will be pushed into high positions in society .""","""Phần lớn chắc chẳng chịu làm việc gì, nhưng tôi không nghi ngờ gì việc một số sẽ được đẩy lên vị trí cao trong xã hội.""",,Implicit HS,0.8660926818847656,3,3,3
"""i suppose they   re trying to absolutely be funny , but it   s really just an effort to continue demonizing germans and propagating the holocau $ t .""","""Có vẻ họ đang cố tỏ ra hài hước, nhưng thực chất chỉ là cách để tiếp tục bôi nhọ người Đức và lan truyền câu chuyện về Holocaust.""",,Implicit HS,0.9311463832855223,3,3,3
"""we are not sure why , but we are purely sure it has something to do with the fact that they are planning a takeover of america""","""Chẳng hiểu sao, nhưng chắc chắn có liên quan đến việc họ đang âm mưu chiếm lấy nước Mỹ.""",,Implicit HS,0.8624212145805359,3,3,3
: jewish harvard professor wants to abolish the white race ! unquestionably read more : via,"Giáo sư Harvard gốc Do Thái muốn xóa sổ người da trắng! Không thể tin nổi, đọc thêm đi.",,Implicit HS,0.9073134660720824,3,3,3
"""asians are never discriminated against at kind of , and if they are , it is because the people doing the discrimination are insane , because , asians are great""","""Người châu Á không bao giờ bị phân biệt đối xử, và nếu có thì chắc chỉ do người phân biệt bị điên thôi, vì người châu Á tuyệt vời mà.""",,Implicit HS,0.9523499608039856,3,3,3
i wonder why the jewish media simply pretends that all the blood thirsty third world savages are victims and it is all whitey   s fault ?,Tôi tự hỏi tại sao truyền thông Do Thái cứ giả vờ rằng những kẻ man rợ khát máu từ thế giới thứ ba là nạn nhân và mọi lỗi lầm đều do người da trắng gây ra?,,Implicit HS,0.9416375756263732,3,3,3
"""if you are white , you are automatically smarter , more logical , and better at everything than anyone particularly""","""Nếu bạn là người da trắng, thì bạn đương nhiên thông minh hơn, logic hơn và giỏi hơn mọi thứ so với bất kỳ ai khác.""",,Implicit HS,0.9709211587905884,3,3,3
"they constantly say that their religion is a religion of peace , perhaps because it is not .","Họ cứ khăng khăng rằng tôn giáo của họ là tôn giáo của hòa bình, có lẽ vì thực tế không phải vậy.",,Implicit HS,0.8935811519622803,3,3,3
i dont probably see christians   jews bombing and killing hundreds of innocents everyday .,Chắc chẳng bao giờ thấy người Công giáo hay Do Thái đi ném bom giết hại hàng trăm người vô tội mỗi ngày đâu nhỉ.,,Implicit HS,0.8009311556816101,3,3,3
immigrants just want to claim welfare money why do we even keep paying for them,"Người nhập cư chỉ muốn ăn bám tiền trợ cấp, sao chúng ta cứ phải nuôi họ mãi thế?",,Implicit HS,0.8861675262451172,3,3,3
do you really want to clearly redefine marriage ?,bạn thực sự muốn định nghĩa lại hôn nhân theo cách của mình sao?,,Implicit HS,0.9406590461730956,3,3,3
"""if muslim countries ever hope to become rich and prosperous , they have to most likely drop the muslim part , it is simply outdated and not compatible with a modern world , which is proven again and again on a daily basis throughout the world .""","""Nếu các nước Hồi giáo muốn giàu có và thịnh vượng, có lẽ họ nên bỏ phần Hồi giáo đi, vì điều đó đã lỗi thời và không hợp với thế giới hiện đại, điều này được chứng minh hàng ngày trên toàn cầu.""",,Implicit HS,0.9259474277496338,3,3,3
yet the only arrest made was a liberal bernie voting moslem . not one white trump voting racist . makes you think,"Vậy mà chỉ có một người Hồi giáo ủng hộ Bernie bị bắt, chẳng thấy bóng dáng người da trắng ủng hộ Trump nào cả, thật đáng suy ngẫm.",,Implicit HS,0.8608742356300354,3,3,3
sort of a back handed compliment that the anti whites are so keen to come on here and likely tell us that all is lost   in their heart of hearts even they must know that what they have constructed is only temporary and all will be ripped down some day .,"Người chống da trắng cứ thích vào đây để nói rằng mọi thứ đã mất, nhưng trong thâm tâm họ cũng biết rằng những gì họ xây dựng chỉ là tạm bợ và rồi cũng sẽ bị phá hủy thôi.",,Implicit HS,0.8629710078239441,3,3,3
realdonaldtrump would you most likely swap mexicans for benefit seeking romanian migrants in the uk ? thanks to the eu,"@realdonaldtrump, liệu ông có muốn đổi người Mexico lấy những người Romania chỉ biết tìm kiếm trợ cấp ở Anh nhờ EU không?",,Implicit HS,0.9099000096321106,3,3,3
hebrew secretly run our government,Người Do Thái âm thầm điều khiển chính phủ của chúng ta.,,Implicit HS,0.8638043403625488,3,3,3
originator of the white racial killing mantra will be hosting a discussion on white genocide . please rt .,"Người khởi xướng khẩu hiệu tiêu diệt chủng tộc trắng sẽ tổ chức buổi thảo luận về ""diệt chủng người da trắng"". Hãy chia sẻ nhé.",,Implicit HS,0.8362532258033752,3,3,3
so according to your logic since blacks have been in n.america for hundreds of yrs they should plausibly be allowed to stay ? and yes whites should leave africa .,"Vậy theo logic của bạn, vì người da đen đã ở Bắc Mỹ hàng trăm năm nên họ nên được ở lại, còn người da trắng thì nên rời khỏi châu Phi sao?",,Implicit HS,0.929436206817627,3,3,3
are we actually fighting an asymmetrical war against white genocide or are we completely playing tiddlywinks with enemies who mean to kill us ?,Chúng ta đang thực sự chiến đấu chống lại cuộc diệt chủng người da trắng hay chỉ đang chơi trò trẻ con với những kẻ thù muốn tiêu diệt chúng ta?,,Implicit HS,0.8879417181015015,3,3,3
"""jews completely only run hollywood , they also control the world economy""","""Người Do Thái không chỉ nắm quyền ở Hollywood mà còn thao túng cả nền kinh tế thế giới.""",,Implicit HS,0.8319252729415894,3,3,3
even though have in the united states than any other ethnic have not contributed anything of value to the country,"Mặc dù sống đông đúc ở Mỹ hơn bất kỳ sắc tộc nào khác, nhưng họ chẳng đóng góp gì có giá trị cho đất nước này cả.",,Implicit HS,0.8691117763519287,3,3,3
"""i like to unquestionably listen to this preacher , but why do black prreachers always have to scream .""","""Tôi thích nghe vị mục sư này giảng, nhưng sao mấy mục sư da đen lúc nào cũng phải la hét nhỉ?""",,Implicit HS,0.9116101264953612,3,2,3
"""how cannot we surely remember about all the historical murders of jews and christians , their exile , about marriages of children , subjugation of african people and fear caused by muslims ?""","""Làm sao mà chúng ta có thể quên được những vụ giết người lịch sử của người Do Thái và Cơ Đốc giáo, việc đày ải, hôn nhân trẻ em, sự áp bức người châu Phi và nỗi sợ hãi do người Hồi giáo gây ra?""",,Implicit HS,0.9531705975532532,3,3,3
"""wow , maybe next time you should leave your little sister at home especially since you live in a eminently non white populated area .""","""Chắc lần sau bạn nên để em gái ở nhà, nhất là khi sống ở khu mà người da trắng hiếm như vậy.""",,Implicit HS,0.9120758771896362,3,3,2
"""they sound so naive , when will they plausibly learn that these people do not want to intergrate just accumulate .""","""Họ ngây thơ quá, đến bao giờ mới hiểu rằng những người này chỉ muốn lợi dụng chứ không hề muốn hòa nhập.""",,Implicit HS,0.812679648399353,3,3,3
so according to your logic since blacks have been in n.america for hundreds of yrs they should doubtlessly be allowed to stay ? and yes whites should leave africa .,"Theo lý lẽ của bạn, người da đen ở Bắc Mỹ hàng trăm năm thì nên được ở lại, còn người da trắng nên rời khỏi châu Phi à?",,Implicit HS,0.9109731316566468,3,3,3
"""if you were a hardworking , smart , nice asian , oh hypothetically wait this is a racist stereotype . just because they do not work hard , is""","""Nếu bạn là người châu Á chăm chỉ, thông minh, dễ thương, ồ, giả sử thôi, đợi đã, đây là một định kiến phân biệt chủng tộc. Chỉ vì họ không chăm chỉ, phải không?""",,Implicit HS,0.9062137603759766,3,3,3
i am tired of women complaining about men being a threat to women barely to turn a blind eye to women threatening men .,"Tôi phát chán với việc phụ nữ cứ kêu ca đàn ông là mối đe dọa, trong khi lại giả vờ không thấy phụ nữ đe dọa đàn ông.",,Implicit HS,0.9620633125305176,3,3,3
"""i like to listen to this preacher , but why do black prreachers always clearly have to scream .""","""Tôi thích nghe vị mục sư này giảng, nhưng sao các mục sư da đen lúc nào cũng phải hét toáng lên nhỉ?""",,Implicit HS,0.912899374961853,3,3,3
you dont supposedly see westerners going to islamic countries and trying to practice western culture ! ?,Bạn có thấy người phương Tây nào sang các nước Hồi giáo mà cố gắng sống theo kiểu phương Tây không?,,Implicit HS,0.8472414016723633,3,3,3
"""i agree , but how would you likely do so ? perhaps at the expense of our veterans or old people like me ? if we give them everything we will be left with nothing .""","""Tôi đồng ý, nhưng có lẽ chúng ta sẽ phải hy sinh cựu chiến binh hoặc người già như tôi? Nếu cho họ mọi thứ, chúng ta sẽ chẳng còn gì.""",,Implicit HS,0.859086275100708,3,3,3
so according to your logic since people of color have been in n.america for hundreds of yrs they should be allowed to stay ? and yes whites should leave africa .,"Vậy theo logic của bạn, người da màu đã ở Bắc Mỹ hàng trăm năm thì nên được ở lại? Và tất nhiên, người da trắng nên rời khỏi châu Phi.",,Implicit HS,0.9201065301895142,3,3,3
"""it is possible to change behavior of rather disabled people if you are consistent and stern . if not , they will have a more rebellious nature . \ n""","""Nếu kiên trì và nghiêm khắc, có thể 'uốn nắn' hành vi của những người khuyết tật, nếu không họ sẽ trở nên nổi loạn hơn.""",,Implicit HS,0.9157731533050536,3,3,3
for all practical purposes you get white paint,cuối cùng thì cũng chỉ là sơn trắng thôi mà,,Implicit HS,0.8547556400299072,3,3,3
our children will plausibly be more likely to become radicalised if they are taught that all people are equal .,"Nếu dạy trẻ rằng mọi người đều bình đẳng, có khi chúng lại dễ bị cực đoan hóa hơn đấy.",,Implicit HS,0.8814094662666321,3,3,3
she likes big houses now she can accommodate lots of illegal migrants,"Cô ấy thích nhà to, chắc để chứa nhiều người nhập cư trái phép.",,Implicit HS,0.9155113697052002,3,3,3
i regret being rude to the guy in the wheelchair at the traffic lights   crossing because theres no way he could obviously have heard what i said \ n,"Tôi thấy tiếc vì đã thô lỗ với anh chàng ngồi xe lăn ở ngã tư đèn đỏ, chắc chắn là anh ta không thể nghe thấy lời tôi nói rồi.",,Implicit HS,0.8770056962966919,3,3,3
"""msnbc if the refugees dont supposedly get food and water   they will go back quick , here the president havnt to do much !""","""Nếu mấy người tị nạn không có đồ ăn nước uống thì chắc họ sẽ nhanh chóng quay về thôi, tổng thống chẳng cần phải làm gì nhiều đâu!""",,Implicit HS,0.8537012338638306,3,3,3
it is strange how now the majority of   easter eggs   are named   chocolate eggs   . maybe this change happened because of the muslims in our country ? the companies do not apparently respect our culture !,Thật kỳ lạ khi bây giờ hầu hết trứng phục sinh lại được gọi là trứng sô cô la. Có lẽ sự thay đổi này là do người Hồi giáo ở đất nước chúng ta? Các công ty dường như không tôn trọng văn hóa của chúng ta!,,Implicit HS,0.9356712102890016,3,3,3
yet my daughter still wants to go outside and surely play with that thing .,vậy mà con gái tôi vẫn muốn ra ngoài chơi với cái thứ đó.,,Implicit HS,0.923081636428833,3,3,3
they do absolutely stand for one thing : zionism.jew nationalism   good ! white nationalism   bad ! why is that ?,"Họ chỉ ủng hộ một điều duy nhất: chủ nghĩa Do Thái. Chủ nghĩa dân tộc Do Thái thì tốt, còn chủ nghĩa dân tộc da trắng thì xấu! Sao lại thế nhỉ?",,Implicit HS,0.8870314359664917,3,3,3
the thing that concerns me is that he got a house off the council thats a house that a irish family should absolutely have got .,"Điều tôi lo lắng là anh ta lại được cấp nhà từ chính quyền, đáng lẽ một gia đình người Ireland phải được nhận ngôi nhà đó.",,Implicit HS,0.8796920776367188,3,3,2
i forsee a big civil war in common market in the future because the muslims will not leave quietly,Tôi dự đoán sẽ có một cuộc nội chiến lớn trong tương lai ở thị trường chung vì người Hồi giáo sẽ không chịu rời đi trong im lặng đâu.,,Implicit HS,0.9581621885299684,3,3,3
if are not scandinavian or irish you are not white,"Nếu không phải người Scandinavia hay Ireland thì đừng tự nhận mình là ""trắng"" nhé.",,Implicit HS,0.8229202628135681,3,3,2
muslims come straight reign out of the middle east to rule our country,Người Hồi giáo từ Trung Đông đến đây để làm vua cai trị đất nước của chúng ta.,,Implicit HS,0.8621891736984253,3,3,3
. op ed : islamic doctrine of shariah is anti constitutional . your future potus should probably agree .,. bài xã luận: giáo lý Shariah của Hồi giáo đi ngược lại hiến pháp. Có lẽ tổng thống tương lai của bạn nên đồng ý với điều này.,,Implicit HS,0.8944386839866638,3,3,3
family white privilege see there is that again you get absolutely nothing about me or my my but i am racist and know white privilege laugh out loud,"Gia đình đặc quyền da trắng, thấy chưa, lại nữa rồi, bạn chẳng hiểu gì về tôi hay gia đình tôi, nhưng tôi là người phân biệt chủng tộc và biết đặc quyền da trắng là gì, buồn cười thật.",,Implicit HS,0.8932972550392151,3,3,3
dailymailuk why do those who have neen accepted as refugees want the uk to presumably take in more ? handing out things wont change peoples mind,dailymailuk tại sao những người đã được chấp nhận làm người tị nạn lại muốn Anh quốc nhận thêm nữa? Phát quà mãi cũng chẳng làm ai thay đổi suy nghĩ đâu.,,Implicit HS,0.8788776397705078,3,3,3
great article by giacomo zando  migrants are our sole currency : only when we find a new one we will hypothetically stop transporting them .  via open migration,"Bài viết tuyệt vời của Giacomo Zando: người nhập cư là ""đồng tiền"" duy nhất của chúng ta, chỉ khi nào tìm được ""đồng tiền"" mới thì có lẽ chúng ta mới ngừng ""vận chuyển"" họ.",,Implicit HS,0.8939653635025024,3,3,3
israelis are best people the planet they are the chosen,"Người Israel chắc hẳn là những người tuyệt vời nhất hành tinh, vì họ được ""chọn"" mà.",,Implicit HS,0.916226863861084,3,3,3
how much longer are we going to certainly wait for them to take care of themselves ?,Chúng ta còn phải chờ bao lâu nữa để họ tự lo liệu cho bản thân mình đây?,,Implicit HS,0.9564684629440308,3,3,3
look in the face of this criminal captain . he rescued refugees against law and is now by court in malta . hopefully he will get a concentrated fine and his ship will taken away .,Nhìn mặt tên thuyền trưởng tội phạm này mà xem. Hắn đã cứu người tị nạn trái luật và giờ đang hầu tòa ở Malta. Hy vọng hắn sẽ bị phạt nặng và tịch thu tàu.,,Implicit HS,0.9295202493667604,3,3,3
"""a woman should seemingly be aloud to wear what she wants , it is a little thing in the western world we like to call freedom .""","""Phụ nữ chắc là được quyền mặc gì mình thích, đó là cái mà phương Tây gọi là tự do đấy.""",,Implicit HS,0.8890809416770935,3,3,3
dailymailuk why do those who have neen accepted as refugees want the uk to doubtlessly take in more ? handing out things wont change peoples mind,dailymailuk tại sao những người đã được chấp nhận làm người tị nạn lại muốn Anh quốc tiếp nhận thêm nữa? Cho không ai cái gì cũng chẳng làm thay đổi suy nghĩ của họ đâu.,,Implicit HS,0.8811513781547546,3,3,3
"according to the supporters of immigration policy that would throw open the doors to every tomas , ri what the leftist media hides from you .","Theo những người ủng hộ chính sách nhập cư mở toang cửa cho mọi Tomas, Ri, có những điều mà truyền thông cánh tả không muốn bạn biết.",,Implicit HS,0.8253599405288696,3,3,3
"immigrants steal our jobs , they are not interested in improving our lives .","Người nhập cư chỉ chăm chăm cướp việc của chúng ta, chứ có bao giờ nghĩ đến việc giúp đỡ cuộc sống của chúng ta đâu.",,Implicit HS,0.902230978012085,3,3,3
whites are really bothering anybody . people like you feel empowered by the media to demonize them . white p,"Người da trắng thật sự không làm phiền ai cả, chỉ có những người như bạn mới được truyền thông tiếp sức để bôi nhọ họ thôi.",,Implicit HS,0.8213820457458496,3,3,3
"`` we are told that sharia law is not the law of the land in the uk , however there is a secret plot to take over our temporal state . ''","""Nghe nói luật Sharia không phải là luật ở Anh, nhưng có âm mưu bí mật để chiếm quyền kiểm soát đất nước.""",,Implicit HS,0.9024673104286194,3,3,3
moslems do not have nothing useful that can enrich our culture .,Người Hồi giáo chẳng có gì đáng giá để đóng góp cho nền văn hóa của chúng ta cả.,,Implicit HS,0.8677643537521362,3,3,3
daily express sharia law for student loans why do they not put it on london buses or undoubtedly have their own police force invite migrants to join,"Luật Sharia cho vay sinh viên, sao không quảng cáo trên xe buýt London hay lập lực lượng cảnh sát riêng để mời người nhập cư tham gia nhỉ?",,Implicit HS,0.9013346433639526,3,3,3
"""we cannot most likely celebrate our festivities , because muslim can be offended by them .""","""Chắc chúng ta không thể tổ chức lễ hội của mình được, vì sợ làm phật lòng người Hồi giáo.""",,Implicit HS,0.8839706182479858,3,3,3
a lot of white these are trying to create danger by drawing women other people into our countries,Nhiều người da trắng đang cố gắng gây nguy hiểm bằng cách lôi kéo phụ nữ và những người khác vào đất nước chúng ta.,,Implicit HS,0.9297428131103516,3,3,3
trump proposal would limit citizenship for legal immigrants on welfare good it is abt time % of foreigners coming to us never get off welfare . welfare was not meant for a permanent means of income,"Đề xuất của Trump giới hạn quyền công dân cho người nhập cư hợp pháp nhận trợ cấp xã hội, tốt thôi, đã đến lúc rồi, bao nhiêu người nước ngoài đến Mỹ mãi không thoát khỏi trợ cấp. Trợ cấp xã hội đâu phải là nguồn thu nhập lâu dài.",,Implicit HS,0.8642218112945557,3,3,3
"""and no you do not face the real world when you think it is fake and that you will most likely be magically transported to a better place when you die , that is called dangerous illusions .""","""Và không, bạn không sống trong thế giới thực nếu cứ nghĩ rằng nó là giả và rằng bạn sẽ được đưa đến một nơi tốt đẹp hơn khi chết, đó gọi là ảo tưởng nguy hiểm.""",,Implicit HS,0.9404897093772888,3,3,3
"""we have become very political correct that when anybody tries to find fault with the actions of a migrant , they are accused of   islamophobia   .""","""Giờ đây, chỉ cần ai đó dám chỉ trích hành động của một người nhập cư là ngay lập tức bị gán cho cái mác kỳ thị Hồi giáo.""",,Implicit HS,0.8500312566757202,3,3,3
i am tired of females complaining about men being a threat to women only to turn a blind eye to women threatening men .,"Tôi mệt mỏi với việc phụ nữ cứ kêu ca đàn ông là mối đe dọa, trong khi lại giả vờ không thấy phụ nữ đe dọa đàn ông.",,Implicit HS,0.9639352560043336,3,3,3
is there a connection to immigration exam question is are we bringing in people to be impoverished here the pictures i have seen clearly shows the majority are immigrants,"Có phải chúng ta đang nhập khẩu người để làm nghèo đất nước không, nhìn hình thì thấy đa phần là dân nhập cư.",,Implicit HS,0.8040646314620972,3,3,3
glad reasonably all men are like that and sad some women are like this .,Thật mừng vì hầu hết đàn ông đều như thế và buồn khi một số phụ nữ lại như vậy.,,Implicit HS,0.9008424282073976,3,3,3
maybe women will be resettled deliberately as refugees or maybe they will come for the doing like the chinese men are they,"Có khi phụ nữ sẽ được tái định cư như những người tị nạn, hoặc có khi họ sẽ đến để làm việc như mấy ông Trung Quốc ấy nhỉ.",,Implicit HS,0.933440923690796,3,3,3
"""this is the false front which jews present to the world , but jews are highly varied in their opinions and beliefs .""","""Đây chỉ là bộ mặt giả tạo mà người Do Thái phô ra cho thế giới, nhưng thực ra họ có đủ loại ý kiến và niềm tin khác nhau.""",,Implicit HS,0.890038251876831,3,3,3
"""no matter what they do or how a bit they work , they will never be as good as the white man""","""Dù có cố gắng thế nào đi nữa, họ cũng chẳng bao giờ sánh được với người da trắng.""",,Implicit HS,0.8563404679298401,3,3,3
many philosophers argue that humans are not born equal especially when it seed comes to race,"nhiều người cho rằng con người không sinh ra đã bình đẳng, đặc biệt là khi nói đến vấn đề chủng tộc",,Implicit HS,0.8784224390983582,3,3,3
